resource.h, Line: 3, Word: 3
Cancel, Line: 2443, Word: 3
Start Angle, Line: 2444, Word: 3
End Angle, Line: 2445, Word: 3
Angle Step, Line: 2448, Word: 3
Filter Tol, Line: 2451, Word: 3
First Start Point, Line: 2452, Word: 3
First End Point, Line: 2456, Word: 3
X, Line: 2460, Word: 2
X, Line: 2461, Word: 2
Y, Line: 2462, Word: 3
Y, Line: 2463, Word: 3
Z, Line: 2464, Word: 3
Z, Line: 2465, Word: 3
Contour Point Matching Dialog, Line: 2470, Word: 3
MS Shell Dlg, Line: 2471, Word: 4
, Line: 2473, Word: 1
SysListView32, Line: 2473, Word: 3
Preview lines, Line: 2477, Word: 3
Insert new, Line: 2478, Word: 3
Reset selected, Line: 2479, Word: 3
Delete selected, Line: 2480, Word: 3
Preview all lines, Line: 2481, Word: 3
Delete lines, Line: 2485, Word: 3
Mindist, Line: 2486, Word: 3
Button, Line: 2486, Word: 3
Equal parameter, Line: 2487, Word: 3
Button, Line: 2487, Word: 4
Curve to curve, Line: 2488, Word: 3
Button, Line: 2488, Word: 5
OK, Line: 2489, Word: 3
Cancel, Line: 2490, Word: 3
Point pairs, Line: 2491, Word: 3
Number of lines, Line: 2492, Word: 3
t base, Line: 2493, Word: 3
t top, Line: 2494, Word: 3
Distance Step, Line: 2495, Word: 3
Z top, Line: 2496, Word: 3
Z base, Line: 2497, Word: 3
Matching, Line: 2498, Word: 3
SEMI VE FINISH ISLEME DIYALOGU, Line: 2503, Word: 3
MS Shell Dlg, Line: 2504, Word: 4
^, Line: 2510, Word: 3
, Line: 2512, Word: 1
SysTreeView32, Line: 2512, Word: 3
Calculate, Line: 2514, Word: 3
Add Collision Check, Line: 2515, Word: 3
Entry,Exit,Links..., Line: 2516, Word: 3
Close, Line: 2518, Word: 3
STRATEJI, Line: 2519, Word: 3
Takimyolu Ad:, Line: 2520, Word: 3
SAYISAL PARAMETRELER, Line: 2521, Word: 3
SECIMLER--Degistirmek icin cift tikla--, Line: 2522, Word: 3
Secili Parametre, Line: 2523, Word: 3
Machining direction, Line: 2524, Word: 3
Work piece, Line: 2529, Word: 3
MS Shell Dlg, Line: 2530, Word: 4
OK, Line: 2532, Word: 3
Cancel, Line: 2533, Word: 3
Name, Line: 2536, Word: 3
Tolerans, Line: 2537, Word: 3
Stock Definition, Line: 2538, Word: 3
Button, Line: 2538, Word: 4
POST SETTINGS, Line: 2543, Word: 3
MS Shell Dlg, Line: 2544, Word: 4
..., Line: 2549, Word: 3
, Line: 2554, Word: 1
Button, Line: 2554, Word: 3
Don't print G43H, Line: 2556, Word: 3
Button, Line: 2556, Word: 5
Post process options, Line: 2557, Word: 3
Print line numbers, Line: 2560, Word: 3
Button, Line: 2560, Word: 5
Print tool properties as command, Line: 2561, Word: 3
Button, Line: 2562, Word: 2
Print operation name as comment, Line: 2563, Word: 3
Button, Line: 2564, Word: 2
Use G1 instead of G0, Line: 2565, Word: 3
Button, Line: 2565, Word: 7
Print M6 first in tool change, Line: 2566, Word: 3
Button, Line: 2567, Word: 2
Don't print M6, Line: 2568, Word: 3
Button, Line: 2568, Word: 5
..., Line: 2571, Word: 3
..., Line: 2574, Word: 3
Save This Setting, Line: 2575, Word: 3
OK, Line: 2576, Word: 3
Close, Line: 2577, Word: 3
Comment end chars, Line: 2578, Word: 3
Machine Definition:, Line: 2579, Word: 3
Header, Line: 2580, Word: 3
Footer, Line: 2581, Word: 3
Current Setting, Line: 2582, Word: 3
Setting Name, Line: 2583, Word: 3
Comment begin chars, Line: 2584, Word: 3
Before tool change, Line: 2585, Word: 3
After tool change, Line: 2586, Word: 3
G0 Feedrate, Line: 2587, Word: 3
G code editor, Line: 2588, Word: 3
Setting properties, Line: 2589, Word: 3
Z   G43 , Line: 2590, Word: 3
Lua post script, Line: 2591, Word: 3
Split operations before angle limits, Line: 2592, Word: 3
Button, Line: 2593, Word: 2
G code extension, Line: 2594, Word: 3
Geometri Secme Diyalogu:, Line: 2599, Word: 3
MS Shell Dlg, Line: 2600, Word: 4
OK, Line: 2602, Word: 3
Cancel, Line: 2603, Word: 3
Insert, Line: 2605, Word: 3
Sil, Line: 2607, Word: 3
GEOMETRI, Line: 2608, Word: 3
SECIM , Line: 2609, Word: 3
Roughing time estimation dialog, Line: 2614, Word: 3
MS Shell Dlg, Line: 2615, Word: 4
Calculate, Line: 2617, Word: 3
Close, Line: 2618, Word: 3
Step down (mm), Line: 2620, Word: 3
Yatay adim (mm), Line: 2622, Word: 3
Volume to machine, Line: 2624, Word: 3
Feedrate  (units/min), Line: 2625, Word: 3
Sï¿½re Tahmini (dak), Line: 2628, Word: 3
Time Estimation and Edit Feed Rates Dialog, Line: 2633, Word: 3
MS Shell Dlg, Line: 2634, Word: 4
Close, Line: 2636, Word: 3
Actual Feed Rate, Line: 2649, Word: 3
Feed Rate to change to, Line: 2650, Word: 3
Actual time estimation, Line: 2653, Word: 3
Time estimation with new feeds, Line: 2654, Word: 3
Update Time Estimation, Line: 2655, Word: 3
Set new feedrates, Line: 2656, Word: 3
Rapid Feedrate, Line: 2657, Word: 3
Roughing parameters, Line: 2663, Word: 3
MS Shell Dlg, Line: 2664, Word: 4
Dusey Adim, Line: 2666, Word: 3
Rampa Tipi, Line: 2668, Word: 3
Automatic, Line: 2669, Word: 3
Button, Line: 2669, Word: 3
Helical, Line: 2670, Word: 3
Button, Line: 2670, Word: 3
Zigzag, Line: 2671, Word: 3
Button, Line: 2671, Word: 3
Linear, Line: 2672, Word: 3
Button, Line: 2672, Word: 3
Profil, Line: 2673, Word: 3
Button, Line: 2673, Word: 3
Rampa Acisi (Derece), Line: 2675, Word: 3
Helical diameter or length for zigzag, Line: 2677, Word: 3
Start z coordinate, Line: 2679, Word: 3
Final Z coordinate, Line: 2680, Word: 3
Z limits from model min max, Line: 2682, Word: 3
Button, Line: 2683, Word: 2
Smooth corners., Line: 2684, Word: 3
Button, Line: 2684, Word: 4
Smooth links., Line: 2685, Word: 3
Button, Line: 2685, Word: 4
Yukari Dogru Genisleme Acisi(derece), Line: 2687, Word: 3
Rest roughing, Line: 2688, Word: 3
Rest roughing, Line: 2689, Word: 3
Button, Line: 2689, Word: 4
Roughing tool radius, Line: 2691, Word: 3
Stock to leave, Line: 2693, Word: 3
Takimyolu Ad:, Line: 2695, Word: 3
Yatay Adim, Line: 2696, Word: 3
Roughing tools, Line: 2699, Word: 3
VVVVV, Line: 2700, Word: 3
            SELECTED TOOL:, Line: 2702, Word: 3
Tolerans, Line: 2704, Word: 3
Links,lead in outs, Line: 2705, Word: 3
Takimyolu hesaplaninca mw bin dosyasi olarak kayit et., Line: 2706, Word: 3
Button, Line: 2707, Word: 2
OK, Line: 2709, Word: 3
Cancel, Line: 2710, Word: 3
Remaining material dot count, Line: 2715, Word: 3
MS Shell Dlg, Line: 2716, Word: 4
OK, Line: 2718, Word: 3
Cancel, Line: 2719, Word: 3
X yonundeadim, Line: 2722, Word: 3
Y yonunde adim, Line: 2723, Word: 3
Mill Tools Dialog, Line: 2728, Word: 3
MS Shell Dlg, Line: 2729, Word: 4
OK, Line: 2731, Word: 3
iptal, Line: 2732, Word: 3
Mill Tools, Line: 2733, Word: 3
Insert..., Line: 2735, Word: 3
Edit..., Line: 2736, Word: 3
ï¿½ikar, Line: 2737, Word: 3
Takimlari kayit et..., Line: 2738, Word: 3
Tool Dialog, Line: 2743, Word: 3
MS Shell Dlg, Line: 2744, Word: 4
Insert, Line: 2756, Word: 3
Clear, Line: 2757, Word: 3
Tool wear, Line: 2761, Word: 3
Button, Line: 2761, Word: 4
Draw tool, Line: 2762, Word: 3
Button, Line: 2762, Word: 4
Add/Save, Line: 2763, Word: 3
Close, Line: 2764, Word: 3
Cutter geometry, Line: 2765, Word: 3
Name, Line: 2766, Word: 3
Diameter, Line: 2767, Word: 3
Tip radius, Line: 2768, Word: 3
Height, Line: 2769, Word: 3
Conic angle, Line: 2770, Word: 3
Extension, Line: 2771, Word: 3
Upper Diam., Line: 2772, Word: 3
Lower Diam., Line: 2773, Word: 3
Feedrate, Line: 2774, Word: 3
Spindle speed, Line: 2775, Word: 3
Tool No, Line: 2776, Word: 3
Type Text, Line: 2777, Word: 3
Select tool, Line: 2778, Word: 3
Record to program DB, Line: 2779, Word: 3
Button, Line: 2780, Word: 2
Extra parameters, Line: 2781, Word: 3
Height, Line: 2782, Word: 3
, Line: 2784, Word: 1
SysListView32, Line: 2784, Word: 3
Open set..., Line: 2785, Word: 3
Save set..., Line: 2786, Word: 3
Select shape 2D, Line: 2787, Word: 3
Is only tip radius cutting, Line: 2788, Word: 3
Button, Line: 2789, Word: 2
Entry feedrate, Line: 2791, Word: 3
Exit feedrate, Line: 2792, Word: 3
Link feedrate, Line: 2794, Word: 3
Default speeds, Line: 2796, Word: 3
Tool overall length, Line: 2797, Word: 3
Tool default operation length, Line: 2800, Word: 3
Priority, Line: 2801, Word: 3
Tool wear, Line: 2803, Word: 3
Select tool holder, Line: 2804, Word: 3
?, Line: 2806, Word: 3
Link moves:, Line: 2811, Word: 3
MS Shell Dlg, Line: 2812, Word: 4
OK, Line: 2814, Word: 3
Cancel, Line: 2815, Word: 3
Program Start:, Line: 2817, Word: 3
Program End:, Line: 2819, Word: 3
Short distance, Line: 2823, Word: 3
UZUN MESAFE, Line: 2824, Word: 3
Lead in, Line: 2830, Word: 3
Lead out, Line: 2831, Word: 3
Link moves in a section, Line: 2832, Word: 3
Link moves between sections, Line: 2834, Word: 3
Short distance, Line: 2840, Word: 3
UZUN MESAFE, Line: 2841, Word: 3
Lead in, Line: 2842, Word: 3
Lead out, Line: 2843, Word: 3
Short-long threshold, Line: 2845, Word: 3
Short-long threshold, Line: 2847, Word: 3
%TOOLDIAMETER, Line: 2848, Word: 3
Button, Line: 2848, Word: 3
%STEP, Line: 2849, Word: 3
Button, Line: 2849, Word: 3
To material, Line: 2850, Word: 3
Entry, Line: 2851, Word: 3
From material, Line: 2852, Word: 3
EXIT, Line: 2853, Word: 3
Safe z, Line: 2858, Word: 3
(relative to max z), Line: 2859, Word: 3
Collision , Line: 2860, Word: 3
yuksekligi, Line: 2861, Word: 3
Hizli hareket, Line: 2862, Word: 3
(G0) height, Line: 2863, Word: 3
Plunge Feedrate, Line: 2864, Word: 3
Roughing link moves, Line: 2869, Word: 3
MS Shell Dlg, Line: 2870, Word: 4
OK, Line: 2872, Word: 3
Cancel, Line: 2873, Word: 3
Safe z coordinate relative to model max.?, Line: 2874, Word: 3
Height where plunge feedrate is active, Line: 2878, Word: 3
Rapid (G0) height, Line: 2879, Word: 3
Rampa giris, Line: 2881, Word: 3
Button, Line: 2881, Word: 4
Program baslangici, Line: 2882, Word: 3
Program Sonu, Line: 2883, Word: 3
Z seviyelerinin baglantisi, Line: 2885, Word: 3
Rampa giris, Line: 2887, Word: 3
Button, Line: 2887, Word: 4
Link moves on same level(close), Line: 2888, Word: 3
Rampa giris, Line: 2890, Word: 3
Button, Line: 2890, Word: 4
Link moves on same level(far), Line: 2891, Word: 3
Rampa giris, Line: 2893, Word: 3
Button, Line: 2893, Word: 4
Passes links, Line: 2894, Word: 3
Rampa giris, Line: 2896, Word: 3
Button, Line: 2896, Word: 4
Plunge Feedrate, Line: 2897, Word: 3
TAKIM GIRIS-CIKIS , Line: 2903, Word: 3
MS Shell Dlg, Line: 2904, Word: 4
, Line: 2907, Word: 1
Radyus-Aci, Line: 2908, Word: 3
Button, Line: 2908, Word: 3
OK, Line: 2915, Word: 3
Cancel, Line: 2916, Word: 3
Tip:, Line: 2917, Word: 3
Uzunluk-Genislik, Line: 2918, Word: 3
Button, Line: 2918, Word: 3
Width, Line: 2919, Word: 3
Uzunluk, Line: 2920, Word: 3
Angle, Line: 2921, Word: 3
R/takimR%, Line: 2922, Word: 3
Yukseklik, Line: 2923, Word: 3
Name:, Line: 2924, Word: 3
General Settings, Line: 2929, Word: 3
MS Shell Dlg, Line: 2930, Word: 4
Metric, Line: 2932, Word: 3
Button, Line: 2932, Word: 3
Inch, Line: 2933, Word: 3
Button, Line: 2933, Word: 3
OK, Line: 2934, Word: 3
Cancel, Line: 2935, Word: 3
Units, Line: 2936, Word: 3
Active contour2d machining template, Line: 2938, Word: 3
Auto post after every calculation session, Line: 2939, Word: 3
Button, Line: 2940, Word: 2
Serialize manufacturing module, Line: 2941, Word: 3
Button, Line: 2942, Word: 2
Serialize wire module, Line: 2943, Word: 3
Button, Line: 2943, Word: 5
Serialize geo module, Line: 2944, Word: 3
Button, Line: 2944, Word: 5
Locale string, Line: 2946, Word: 3
Numbers locale string, Line: 2947, Word: 3
Ask for saving on exit, Line: 2949, Word: 3
Button, Line: 2949, Word: 7
Maximum item count for online drawing, Line: 2950, Word: 3
Enable bin pack improver, Line: 2952, Word: 3
Button, Line: 2953, Word: 2
Warn for small operations, Line: 2954, Word: 3
Button, Line: 2954, Word: 6
Small threshold, Line: 2956, Word: 3
3 axis form machining times, Line: 2961, Word: 3
MS Shell Dlg, Line: 2962, Word: 4
Calculate, Line: 2964, Word: 3
Close, Line: 2965, Word: 3
Takim, Line: 2971, Word: 3
Machining Area, Line: 2972, Word: 3
Avarage step, Line: 2973, Word: 3
Avarage feedrate, Line: 2974, Word: 3
Machining time, Line: 2975, Word: 3
(mm2), Line: 2976, Word: 3
(min), Line: 2977, Word: 3
VVVV, Line: 2979, Word: 3
^^^^, Line: 2980, Word: 3
2, Line: 2985, Word: 3
MS Shell Dlg, Line: 2986, Word: 4
Calculate, Line: 2988, Word: 3
Cancel, Line: 2989, Word: 3
YATAY ISLEME TAKIMLARI SEï¿½..., Line: 2990, Word: 3
Select Machining Surfaces..., Line: 2991, Word: 3
TEZGAG SEï¿½..., Line: 2992, Word: 3
DIK ISLEME TAKIMLARI SEï¿½..., Line: 2993, Word: 3
SELECT FACE MILLING TOOL, Line: 2994, Word: 3
, Line: 2995, Word: 1
Name, Line: 2996, Word: 3
Point step, Line: 2998, Word: 3
TAKIMLAR DIYALOGU, Line: 3004, Word: 3
MS Shell Dlg, Line: 3005, Word: 4
Tamam, Line: 3007, Word: 3
Cancel, Line: 3008, Word: 3
TAKIMLAR, Line: 3009, Word: 3
SEï¿½IM Kï¿½MESI, Line: 3010, Word: 3
Seï¿½ime Ekle      >>>>, Line: 3011, Word: 3
Sil, Line: 3014, Word: 3
Tï¿½mï¿½nï¿½ Sil, Line: 3015, Word: 3
Safe plane dialog, Line: 3020, Word: 3
MS Shell Dlg, Line: 3021, Word: 4
OK, Line: 3023, Word: 3
Cancel, Line: 3024, Word: 3
..., Line: 3028, Word: 3
Point on safe plane  X - Y - Z, Line: 3029, Word: 3
Safe plane normal I - J - K , Line: 3033, Word: 3
..., Line: 3034, Word: 3
Move to safe plane threshold, Line: 3036, Word: 3
Su Jeti Operasyon Sayfasï¿½, Line: 3041, Word: 3
MS Shell Dlg, Line: 3042, Word: 4
, Line: 3044, Word: 1
SysListView32, Line: 3044, Word: 3
Takï¿½m, Line: 3047, Word: 3
Feedrates, Line: 3049, Word: 3
Cutting, Line: 3050, Word: 3
Entry, Line: 3051, Word: 3
ï¿½ï¿½kï¿½ï¿½, Line: 3052, Word: 3
Link, Line: 3053, Word: 3
Tip, Line: 3057, Word: 3
Yeni Operasyon, Line: 3058, Word: 3
Start point, Line: 3059, Word: 3
Seï¿½ileni tekrar hesapla, Line: 3060, Word: 3
Safe plane, Line: 3061, Word: 3
Plunge Height, Line: 3065, Word: 3
Rapid H., Line: 3066, Word: 3
Edges, Line: 3067, Word: 3
Start, Line: 3072, Word: 3
Son, Line: 3073, Word: 3
Tanjant ile aï¿½ï¿½, Line: 3074, Word: 3
Angle on plane, Line: 3075, Word: 3
Tekrar Kaydet, Line: 3076, Word: 3
Normali ï¿½evir, Line: 3077, Word: 3
Paylar, Line: 3078, Word: 3
Axial, Line: 3079, Word: 3
Radyal, Line: 3082, Word: 3
Reverse motion, Line: 3083, Word: 3
Point step, Line: 3085, Word: 3
Area Cleaning Parameters, Line: 3090, Word: 3
MS Shell Dlg, Line: 3091, Word: 4
Rise up to safe z while linking ofsets, Line: 3095, Word: 3
Button, Line: 3096, Word: 2
OK, Line: 3097, Word: 3
Cancel, Line: 3098, Word: 3
Stepover, Line: 3099, Word: 3
Offset count, Line: 3100, Word: 3
Clean By Offset, Line: 3101, Word: 3
Button, Line: 3101, Word: 5
Clean By Raster, Line: 3102, Word: 3
Button, Line: 3102, Word: 5
Raster Angle, Line: 3104, Word: 3
Raster Type, Line: 3105, Word: 3
Line, Line: 3106, Word: 3
Button, Line: 3106, Word: 3
Arc (bulge), Line: 3107, Word: 3
Button, Line: 3107, Word: 4
Concentric arcs, Line: 3108, Word: 3
Button, Line: 3109, Word: 2
Arc bulge, Line: 3110, Word: 3
Concentric arc center, Line: 3113, Word: 3
..., Line: 3114, Word: 3
Tool Motion, Line: 3119, Word: 3
MS Shell Dlg, Line: 3120, Word: 4
Exit, Line: 3122, Word: 3
|>, Line: 3124, Word: 3
<|, Line: 3125, Word: 3
^, Line: 3126, Word: 3
V, Line: 3127, Word: 3
O >, Line: 3128, Word: 3
All toolpath, Line: 3129, Word: 3
Button, Line: 3129, Word: 4
Passes, Line: 3130, Word: 3
Button, Line: 3130, Word: 3
Slices, Line: 3131, Word: 3
Button, Line: 3131, Word: 3
Sections, Line: 3132, Word: 3
Button, Line: 3132, Word: 3
Prev., Line: 3134, Word: 3
Next, Line: 3135, Word: 3
, Line: 3136, Word: 1
msctls_trackbar32, Line: 3136, Word: 3
Tool Axis Control Dialog, Line: 3141, Word: 3
MS Shell Dlg, Line: 3142, Word: 4
OK, Line: 3144, Word: 3
Cancel, Line: 3145, Word: 3
Tool degree of freedom, Line: 3146, Word: 3
Axis control type, Line: 3148, Word: 3
4 Ax - Rotary Axis (i,j,k), Line: 3150, Word: 3
Project start dialog:, Line: 3158, Word: 3
MS Shell Dlg, Line: 3159, Word: 4
OK, Line: 3161, Word: 3
Cancel, Line: 3162, Word: 3
Project Name:, Line: 3164, Word: 3
Save directory:, Line: 3165, Word: 3
Dialog, Line: 3171, Word: 3
MS Shell Dlg, Line: 3172, Word: 4
OK, Line: 3174, Word: 3
Cancel, Line: 3175, Word: 3
..., Line: 3177, Word: 3
Post Process Options Dialog, Line: 3182, Word: 3
MS Shell Dlg, Line: 3183, Word: 4
Write arcs as line segments (No G02-G03 codes), Line: 3185, Word: 3
Button, Line: 3186, Word: 2
Decrease feedrate for arcs whose radius is small, Line: 3187, Word: 3
Button, Line: 3188, Word: 2
OK, Line: 3191, Word: 3
Cancel, Line: 3192, Word: 3
Small radius threshold, Line: 3193, Word: 3
Feedrate decrease percentage, Line: 3194, Word: 3
Max distance between positions, Line: 3195, Word: 3
Button, Line: 3196, Word: 2
Post 4Ax Head, Line: 3202, Word: 3
MS Shell Dlg, Line: 3203, Word: 4
OK, Line: 3205, Word: 3
Cancel, Line: 3206, Word: 3
Takï¿½m ucundan dï¿½nme merkezine mesafe, Line: 3208, Word: 3
Rotary axis name (A-B-C), Line: 3210, Word: 3
Machine origin relative to CAD origin, Line: 3211, Word: 3
X, Line: 3215, Word: 2
Y, Line: 3216, Word: 3
Z, Line: 3217, Word: 3
Safei Z, Line: 3219, Word: 3
Dialog, Line: 3224, Word: 3
MS Shell Dlg, Line: 3225, Word: 4
OK, Line: 3227, Word: 3
Cancel, Line: 3228, Word: 3
, Line: 3229, Word: 1
Static, Line: 3229, Word: 3
NC Toolpaths, Line: 3234, Word: 3
MS Shell Dlg, Line: 3235, Word: 4
Close, Line: 3237, Word: 3
Read NC File, Line: 3240, Word: 3
Reset Tool For Selected NC, Line: 3241, Word: 3
Simulate Selected NC, Line: 3242, Word: 3
Show Selected, Line: 3243, Word: 3
HideSelected, Line: 3244, Word: 3
Calculate Lift , Line: 3245, Word: 3
Draw Lift Lines, Line: 3246, Word: 3
Button, Line: 3246, Word: 5
Remake zmap with visible geo, Line: 3247, Word: 3
Sampling Length, Line: 3249, Word: 3
Nctoolpath  Info+ZMap info, Line: 3250, Word: 3
Export, Line: 3251, Word: 3
Lua path, Line: 3253, Word: 3
Key words for parsing (seperate by ;), Line: 3255, Word: 3
State value pairs (seperate by ; First value will be the default for the state), Line: 3256, Word: 3
Coordinates, Line: 3259, Word: 3
Multi Plates Post Process Dialog, Line: 3264, Word: 3
MS Shell Dlg, Line: 3265, Word: 4
Add selected, Line: 3269, Word: 3
Add all, Line: 3270, Word: 3
Delete selected, Line: 3271, Word: 3
Delete all, Line: 3272, Word: 3
..., Line: 3274, Word: 3
Prepare report, Line: 3275, Word: 3
Button, Line: 3275, Word: 4
Write, Line: 3276, Word: 3
All Plates, Line: 3277, Word: 3
Plates to post, Line: 3278, Word: 3
Report Attributes, Line: 3279, Word: 3
>, Line: 3282, Word: 3
Clear, Line: 3283, Word: 3
All types, Line: 3284, Word: 3
Types to write, Line: 3285, Word: 3
Add extra cuts, Line: 3288, Word: 3
Work piece selection, Line: 3293, Word: 3
MS Shell Dlg, Line: 3294, Word: 4
OK, Line: 3296, Word: 3
Cancel, Line: 3297, Word: 3
Select part to machine:, Line: 3299, Word: 3
Machine Simulation, Line: 3304, Word: 3
MS Shell Dlg, Line: 3305, Word: 4
Dialog, Line: 3311, Word: 3
MS Shell Dlg, Line: 3312, Word: 4
OK, Line: 3314, Word: 3
Cancel, Line: 3315, Word: 3
Machining curve, Line: 3320, Word: 3
MS Shell Dlg, Line: 3321, Word: 4
Containment Curve, Line: 3326, Word: 3
Button, Line: 3326, Word: 4
Drilling Line, Line: 3327, Word: 3
Button, Line: 3327, Word: 4
Projection Curve, Line: 3328, Word: 3
Button, Line: 3328, Word: 4
OK, Line: 3329, Word: 3
Cancel, Line: 3330, Word: 3
Name, Line: 3331, Word: 3
Tol, Line: 3332, Word: 3
Join tolerance, Line: 3333, Word: 3
Type, Line: 3334, Word: 3
Dialog, Line: 3339, Word: 3
MS Shell Dlg, Line: 3340, Word: 4
, Line: 3342, Word: 1
SysListView32, Line: 3342, Word: 3
ï¿½izgileri ekle, Line: 3343, Word: 3
Number of fine points, Line: 3345, Word: 3
Leads Dialog, Line: 3350, Word: 3
MS Shell Dlg, Line: 3351, Word: 4
OK, Line: 3353, Word: 3
Cancel, Line: 3354, Word: 3
Add..., Line: 3356, Word: 3
Delete, Line: 3357, Word: 3
Save..., Line: 3358, Word: 3
Make Drilling Lines Dialog, Line: 3363, Word: 3
MS Shell Dlg, Line: 3364, Word: 4
OK, Line: 3366, Word: 3
Cancel, Line: 3367, Word: 3
Hole Diameter, Line: 3368, Word: 3
Machining Direction, Line: 3370, Word: 3
i, Line: 3371, Word: 3
j, Line: 3372, Word: 3
k, Line: 3373, Word: 3
Hole Depth, Line: 3377, Word: 3
Drilling Dialog, Line: 3384, Word: 3
MS Shell Dlg, Line: 3385, Word: 4
, Line: 3387, Word: 1
SysListView32, Line: 3387, Word: 3
New Operation, Line: 3388, Word: 3
Recalculate Selected, Line: 3389, Word: 3
Reverse Axes, Line: 3390, Word: 3
Sorting start point, Line: 3396, Word: 3
Use circle's height, Line: 3397, Word: 3
Button, Line: 3397, Word: 5
Plunge, Line: 3401, Word: 3
Button, Line: 3401, Word: 3
Rapid, Line: 3402, Word: 3
Button, Line: 3402, Word: 3
Safe Z, Line: 3403, Word: 3
Button, Line: 3403, Word: 4
Close, Line: 3409, Word: 3
Tools, Line: 3410, Word: 3
Peck Depth, Line: 3411, Word: 3
Plunge H., Line: 3412, Word: 3
Rapid H., Line: 3413, Word: 3
Safe Z, Line: 3414, Word: 3
Pecking rise height, Line: 3415, Word: 3
Feedrates, Line: 3416, Word: 3
Cutting, Line: 3417, Word: 3
Plunge, Line: 3418, Word: 3
Riseup, Line: 3419, Word: 3
Link, Line: 3420, Word: 3
Spindle, Line: 3421, Word: 3
Type Str, Line: 3422, Word: 3
0 value is used for rapid moves.(G00), Line: 3423, Word: 3
Tool Height, Line: 3425, Word: 3
Template, Line: 3427, Word: 3
Delete Selected X, Line: 3428, Word: 3
Start H., Line: 3429, Word: 3
Depth, Line: 3430, Word: 3
Drill List Dialog, Line: 3435, Word: 3
MS Shell Dlg, Line: 3436, Word: 4
Calculate, Line: 3438, Word: 3
Close, Line: 3439, Word: 3
, Line: 3440, Word: 1
SysListView32, Line: 3440, Word: 3
Machining Direction, Line: 3441, Word: 3
I, Line: 3445, Word: 3
J, Line: 3446, Word: 3
K, Line: 3447, Word: 3
..., Line: 3448, Word: 3
Tools, Line: 3449, Word: 3
^, Line: 3451, Word: 3
Depth, Line: 3452, Word: 3
Button3, Line: 3453, Word: 3
Add Arcs, Line: 3454, Word: 3
Pecking, Line: 3456, Word: 3
Button, Line: 3456, Word: 3
Peck Depth, Line: 3458, Word: 3
..., Line: 3462, Word: 3
X, Line: 3463, Word: 2
Y, Line: 3464, Word: 3
Z, Line: 3465, Word: 3
Start Point, Line: 3466, Word: 3
Plunge H., Line: 3468, Word: 3
Rapid H., Line: 3469, Word: 3
Safe Z, Line: 3472, Word: 3
Plunge, Line: 3473, Word: 3
Button, Line: 3473, Word: 3
Rapid, Line: 3474, Word: 3
Button, Line: 3474, Word: 3
Safe Z, Line: 3475, Word: 3
Button, Line: 3475, Word: 4
Compact Cut Result Dialog, Line: 3480, Word: 3
MS Shell Dlg, Line: 3481, Word: 4
Next, Line: 3486, Word: 3
Post Process, Line: 3487, Word: 3
Post Process All, Line: 3488, Word: 3
Simulate Selected , Line: 3491, Word: 3
Draw Plate, Line: 3494, Word: 3
Button, Line: 3494, Word: 4
Draw Part Outlines, Line: 3495, Word: 3
Button, Line: 3495, Word: 5
>, Line: 3497, Word: 3
Clear, Line: 3498, Word: 3
Close, Line: 3499, Word: 3
Post process type, Line: 3500, Word: 3
All types, Line: 3501, Word: 3
Types to write, Line: 3502, Word: 3
Compact Cut Dialog, Line: 3507, Word: 3
MS Shell Dlg, Line: 3508, Word: 4
Lower left corner, Line: 3512, Word: 3
Button, Line: 3512, Word: 5
Center, Line: 3513, Word: 3
Button, Line: 3513, Word: 3
, Line: 3514, Word: 1
SysListView32, Line: 3514, Word: 3
Set selected part, Line: 3515, Word: 3
X    Delete Selected, Line: 3516, Word: 3
Match..., Line: 3517, Word: 3
Auto fill, Line: 3518, Word: 3
Can I rotate, Line: 3522, Word: 3
Button, Line: 3522, Word: 5
, Line: 3523, Word: 1
SysListView32, Line: 3523, Word: 3
Advanced..., Line: 3524, Word: 3
Results..., Line: 3525, Word: 3
Calculate, Line: 3526, Word: 3
Cancel, Line: 3527, Word: 3
Plate to cut, Line: 3528, Word: 3
X Length, Line: 3529, Word: 3
Y Length, Line: 3530, Word: 3
Machining origin, Line: 3531, Word: 3
Clearence, Line: 3532, Word: 3
Parts to cut, Line: 3533, Word: 3
Name, Line: 3534, Word: 3
Count, Line: 3535, Word: 3
Plate numbers, Line: 3537, Word: 3
As needed, Line: 3538, Word: 3
Button, Line: 3538, Word: 4
Limited, Line: 3539, Word: 3
Button, Line: 3539, Word: 3
Select name text, Line: 3541, Word: 3
Select count text, Line: 3542, Word: 3
Flip all rot, Line: 3543, Word: 3
List to excel, Line: 3544, Word: 3
X Y Clearences, Line: 3545, Word: 3
Collision Check, Line: 3552, Word: 3
MS Shell Dlg, Line: 3553, Word: 4
OK, Line: 3555, Word: 3
Cancel, Line: 3556, Word: 3
, Line: 3557, Word: 1
SysListView32, Line: 3557, Word: 3
Geometry:, Line: 3558, Word: 3
Action, Line: 3559, Word: 3
Secimler-Degistirmek icin cift tiklayin-, Line: 3562, Word: 3
Sayisal Parametreler:, Line: 3564, Word: 3
^, Line: 3566, Word: 3
Value=, Line: 3567, Word: 3
Name:, Line: 3569, Word: 3
Dialog, Line: 3574, Word: 3
MS Shell Dlg, Line: 3575, Word: 4
